ID,Title,Year,Rating,Director,Creators,Cast,Genre,Duration,ContentRating,Summary
b-2700,24 Days,4/24/2015,6.7,Alexandre Arcady,Antoine Lacomblez^Alexandre Arcady^Emilie Frche,Zabou Breitman^Sylvie Testud^Pascal Elb^Jacques Gamblin,Drama,1 hr. 50 min.,Unrated,a book co-written by Ilan's mother Ruth Halimi Arcady's cinematic adaptation offers a searing insight into his vicious ordeal the violent world of the gang of Barbarians and the harrowing experience of his family waiting and hoping the Police would save their son. For 24 days the Police insistent upon handling the case as a normal for-ransom kidnapping fail to recognize the anti-Semitic hatred of his abductors. Many opportunities to save Ilan are missed or squandered as his family receive nearly 700 phone calls insults threats photographs and sound recordings of their tortured son.(C) Menemsha
b-2701,Vehicle 19,6/14/2013,4.4,Mukunda Michael Dewil,Mukunda Michael Dewil,Paul Walker^Naima McLean^Gys de Villiers^Welile Nzuza,Mystery & Suspense,1 hr. 25 min.,R,"A recently paroled man unwittingly picks up the wrong rental vehicle having just got off a long haul flight. He soon realizes that he is the target of an entire police force that will use any means necessary to stop him and the tied up female ""passenger"" he discovers in the trunk from getting to the courthouse to testify against top-to-bottom local corruption. (c) Ketchup Entertainment"
b-2702,Violet & Daisy,6/7/2013,4.9,Geoffrey S. Fletcher,Geoffrey S. Fletcher,Alexis Bledel^Saoirse Ronan^James Gandolfini^Marianne Jean-Baptis...,Drama^Action & Adventure^Mystery & Suspense,1 hr. 28 min.,R,He persuades the duo to kill him out of mercy prompting an odyssey of self-examination that catapults the junior enforcers into a world beyond Barbie Sunday and bullets for pay. From Geoffrey Fletcher the Academy Award-winning screenwriter of PRECIOUS comes a mesmerizing hybrid of New York City crime fable and existential coming-of-age drama in which teenage kicks match wits with adult-world turmoil placing three wounded souls into a line of fire none expected - themselves.-- (C) Cinedigm
b-2703,The Waiting Room,3/4/2016,N,Igor Drljaca,Igor Drljaca,Christopher Jacot^Filip Geljo^Elijha Hammill^Goran Slavkovic,Drama,1 hr. 32 min.,Unrated,NULL
b-2704,Walking With Dinosaurs,12/20/2013,4.4,Neil Nightingale,John Collee^Theodore Thomas,John Leguizamo^Justin Long^Tiya Sircar^Skyler Stone,Documentary^Kids & Family,1 hr. 27 min.,PG,For the first time in movie history audiences will truly see and feel what it was like when dinosaurs ruled the Earth. WALKING WITH DINOSAURS is the ultimate immersive big screen adventure for families. Meet dinosaurs more real than you've ever seen as you take off on a thrilling prehistoric adventure where Patchi an underdog dinosaur triumphs against all odds to become a hero for the ages. (c) Fox
b-2705,Warm Bodies,2/1/2013,6.8,Jonathan Levine,Jonathan Levine,Nicholas Hoult^Teresa Palmer^Rob Corddry^John Malkovich,Comedy,1 hr. 37 min.,PG-13,the other zombies and maybe even the whole lifeless world. (c) Summit
b-2706,Quiet Riot: Well Now You're Here There's No Way Back,5/22/2015,N,Regina Russell,Regina Russell,NULL,Documentary^Special Interest,1 hr. 45 min.,Unrated,An inspiring documentary chronicling the rise fall and resurrection of '80s metal band Quiet Riot. The career of Frankie Banali the band's drummer reached a serious crossroads when his best friend and bandmate died in 2007. Years later Banali realizes he must forge ahead and make a new life for himself and his daughter and he goes on a quest to reunite the band and fill the immense void left by his bandmate. (C) Showtime
b-2707,We Are What We Are,9/27/2013,7,Jim Mickle,Jim Mickle^Nick Damici,Bill Sage^Ambyr Childers^Julia Garner^Jack Turner,Drama^Horror^Mystery & Suspense,1 hr. 40 min.,R,bring them closer to the secret that the Parkers have held closely for so many years. -- (C) Entertainment One
b-2708,Welcome to the Jungle,2/7/2014,4,Rob Meltzer,Jeff Kauffmann,Adam Brody^Jean-Claude Van Damm...^Rob Huebel^Kristen Schaal,Action & Adventure^Comedy,1 hr. 35 min.,Unrated,A group of unsuspecting office workers find themselves stranded on a desert island when a corporate retreat led by unhinged former Marine Storm Rothchild (Jean-Claude Van Damme) goes horribly wrong. Now Chris (Adam Brody) and his co-workers must battle nature -- and each other -- to survive! Welcome to the Jungle is a hilarious journey into the heart of madness also featuring Rob Huebel Kristen Schaal Dennis Haysbert and Megan Boone.
b-2709,White House Down,6/28/2013,5.5,Roland Emmerich,James Vanderbilt,Channing Tatum^Jamie Foxx^Maggie Gyllenhaal^Jason Clarke,Drama^Action & Adventure,2 hr. 17 min.,PG-13,The White House is under siege in this action thriller from Independence Day director Roland Emmerich and The Amazing Spider-Man's writer James Vanderbilt in this Sony Pictures release. Channing Tatum stars. ~ Jeremy Wheeler Rovi
b-2710,White Reindeer,12/6/2013,6.6,Zach Clark,Zach Clark,Anna Margaret Hollym...^Laura Lemar-Goldsbor...^Laura Lemar^Nathan Williams,Comedy,1 hr. 22 min.,Unrated,friendship. Pushing away the ghosts of Christmas present Suzanne falls into Fantasia's world of dance parties shoplifting and substances! But maybe that's not what Suzanne's looking for either...(c) Official Facebook
b-2711,The Wicked,NULL,NULL,Peter Winther,Michael Vickerman,Caitlin Carmichael^Devon Werkheiser^Jamie Kaler^Jessica Adams,Action & Adventure^Horror^Mystery & Suspense,1 hr. 31 min.,Unrated,never wake up!
b-2712,The Wolf of Wall Street,12/25/2013,7.7,Martin Scorsese,Jordan Belfort^Terence Winter,Leonardo DiCaprio^Jonah Hill^Margot Robbie^Matthew McConaughey,Drama,2 hr. 59 min.,R,"Martin Scorsese directs the story of New York stockbroker Jordan Belfort. From the American dream to corporate greed Belfort goes from penny stocks and righteousness to IPOs and a life of corruption in the late 80s. Excess success and affluence in his early twenties as founder of the brokerage firm Stratton Oakmont warranted Belfort the title ""The Wolf of Wall Street."" -- (C) Paramount"
b-2713,The Wolverine,7/25/2013,6.3,James Mangold,Christopher McQuarrie^Scott Frank^Mark Bomback,Hugh Jackman^Tao Okamoto^Rila Fukushima^Hiroyuki Sanada,Action & Adventure,2 hr. 16 min.,PG-13,Hugh Jackman returns as Wolverine in this sequel to the member of the X-Men's first solo outing. Mark Bomback and The Usual Suspects' Christopher McQuarrie penned the script which takes its inspiration from the Chris Claremont/Frank Miller Marvel miniseries from the 1980s dealing with the character's adventures in Japan as he fights ninjas in the ceremonial garb of the samurai. Knight and Day's James Mangold directs. ~ Jeremy Wheeler Rovi
b-2714,World War Z,6/21/2013,6.2,Juan Antonio Bayona,Steven Knight^Matthew Michael Carnahan^J. Michael Straczynski^Damon Lindelof^Drew Goddard,Brad Pitt^Mireille Enos^James Badge Dale^Daniella Kertesz,Action & Adventure^Horror^Science Fiction & Fantasy,1 hr. 56 min.,PG-13,The story revolves around United Nations employee Gerry Lane (Pitt) who traverses the world in a race against time to stop a pandemic that is toppling armies and governments and threatening to decimate humanity itself. (C) Paramount
b-2715,Wrong,3/29/2013,6,Quentin Dupieux,Quentin Dupieux,Jack Plotnick^Eric Judor^Alexis Dziena^Steven E. Little,Drama^Comedy,1 hr. 34 min.,Unrated,French-Mexican gardener an eccentric pet detective (Steve Little of HBO's Eastbound And Down) and most mysterious of all an enigmatic pony-tailed guru Master Chang (William Fichtner) who imparts his teachings to Dolph on how to metaphysically reconnect with his pet. From fearless cinematic surrealist Quentin Dupieux the director behind the head-exploding Rubber Wrong is a wholly original and hilariously hallucinatory universe all its own. (c) Drafthouse
b-2716,Wrong Cops,12/20/2013,5.3,Quentin Dupieux,Quentin Dupieux,Mark Burnham^Eric Judor^Marilyn Manson^Daniel Quinn,Drama^Comedy,1 hr. 22 min.,Unrated,January 21st at 8pm 2013 at New Frontier Microcinema FACT #4 : WRONG COPS chapter one (remastered) will be released digitally on the high level short films platform elevision. FACT #5 : If you don' t know Quentin Dupieux yet you should check out RUBBER and WRONG or maybe download his stupid music for free here (yes he makes music too wow). (c) Official Site
b-2718,You Are Here,5/11/2012,6.6,Daniel Cockburn,Daniel Cockburn,Tracy Wright^R.D. Reid^Anand Rajaram^Nadia Litz,Drama^Science Fiction & Fantasy,1 hr. 18 min.,Unrated,the safety of her archive and trace the disturbance to its source. -- (C) Official Site
b-2719,Zero Charisma,10/11/2013,6.7,Katie Graham,Andrew Matthews,Sam Eidson^Anne Gee Byrd^Garrett Graham^Brock England,Comedy,1 hr. 37 min.,Unrated,Scott Weidemeyer an overweight and overbearing fantasy role-playing gamer finds his life turned upside-down when a handsome and charismatic hipster joins his game. Plagued by angst and self-doubt Scott's troubles worsen with the faltering health of his grandmother who has cared for him all his life and the sudden arrival of his estranged mother and her new fianc. Short-sighted and ill-tempered Scott finds his once safe and comfortable life spinning wildly out of control. (c) Official FB
b-2720,Zombie Hunter,NULL,NULL,Kurt Knight,K. King^Kevin King^Kurt Knight,Danny Trejo^Clare Niederpruem^Claire Neiderpruem^Martin Copping,Action & Adventure^Horror^Mystery & Suspense,1 hr. 33 min.,Unrated,don't even wanna know.(c) Well Go USA
b-2721,10 Things I Hate About You,3/31/1999,6,Gil Junger,Karen McCullah Lutz^Kirsten Smith,Larisa Oleynik^Julia Stiles^Heath Ledger^Andrew Keegan,Comedy,1 hr. 37 min.,PG-13,Popular pretty Bianca Stratford (Larisa Oleynik) is in dilemma. A family rule forbids her from dating until her unpopular rebellious boy-hating older sister Kat (Julia Stiles) gets a suitor of her own. In an attempt to win Bianca a potential boyfriend (Andrew Keegan) desperately attempts to set Kat up with Patrick Verona (Heath Ledger) another rebel whom may just be able to win Kat's heart.
b-2722,The 13th Warrior,8/27/1999,4.6,Antonio Banderas,William Wisher^Warren Lewis^Warren Lewis,Antonio Banderas^Diane Venora^Omar Sharif^Dennis Storhi,Action & Adventure^Science Fiction & Fantasy^Cult Movies,1 hr. 43 min.,R,the black night.
b-2723,200 Cigarettes,2/26/1999,4.5,Risa Bramon Garcia,Shana Larsen,Ben Affleck^Martha Plimpton^Paul Rudd^Janeane Garofalo,Drama^Art House & International^Comedy,1 hr. 41 min.,R,"Cigarettes"" the evening's magic pushes each character to share a secret or create a pact rush toward calamity or run from danger break up or hook up. But by evening's end the characters will have one thing in common: all will be revealed in the clear light of the morning after."
b-2724,The 4th Floor,1/1/1999,N,Josh Klausner,Josh Klausner,Juliette Lewis^William Hurt^Shelley Duvall^Artie Lange,Mystery & Suspense^Horror,1 hr. 30 min.,R,A woman discovers the downside of getting to know your neighbors in this suspense thriller. Jane Emelin (Juliette Lewis) is a young interior decorator who has inherited an apartment in New York City from a relative who has passed on. While she loves the building and the price is right she discovers that the apartment below hers is rented out by a dangerous eccentric who soon makes her life a living hell. The 4th Floor also features William Hurt Shelley Duvall and Austin Pendleton.
b-2725,8MM,2/26/1999,4.2,Joel Schumacher,Andrew Kevin Walker,Nicolas Cage^Joaquin Phoenix^James Gandolfini^Peter Stormare,Mystery & Suspense^Action & Adventure,2 hr. 4 min.,R,like. Nothing too dangerous nor too threatening... until a small innocuous-looking plastic reel of film turns Welles' life upside down sending him down a sordid and terrifying path into society's darkest corners. From the lurid sidewalks of L.A.'s Hollywood Boulevard to the squalor of New York City's meat-packing district Eight Millimeter follows Welles as he relentlessly pursues a bizarre trail of graphic and disturbing evidence to determine the fate of a complete stranger-a girl who begins to haunt his imagination and conscience. Aided in his obsession by a streetwise adult bookstore clerk Max (Joaquin Phoenix) Welles drifts away from his wife family and former life. What Welles learns is beyond his worst nightmares as he comes to realize how deadly a small reel of eight millimeter film can be.
b-2726,The Adventures of Elmo in Grouchland,10/1/1999,6.7,Gary Halvorson,Joseph Mazzarino^Mitchell Kriegman,Kevin Clash^Mandy Patinkin^Fran Brill^Vanessa L. Williams,Kids & Family^Science Fiction & Fantasy^Comedy,1 hr. 17 min.,G,stinky garbage and the villainous Huxley. Elmo also learns an important lesson about sharing realizing that he was selfish with his friend and responsible for what happened.
b-2727,American Beauty,10/1/1999,8.2,Sam Mendes,Alan Ball,Kevin Spacey^Annette Bening^Thora Birch^Wes Bentley,Drama^Comedy,2 hr. 2 min.,R,A biting penetrating and often humorous take on contemporary life in suburban America Lester Burnham becomes intrigued by a young girl named Angela and this fascination sparks him to make some major changes in his life. He relishes these changes much to the exasperation of his wife Carolyn.
b-2728,American Pie,7/9/1999,5.8,Chris Weitz,Adam Herz,Jason Biggs^Mena Suvari^Alyson Hannigan^Shannon Elizabeth,Comedy,1 hr. 36 min.,R,In this coming-of-age comedy a group of friends at the end of their senior year make a pact to lose their virginity by prom night. In their outrageous attempts to fulfill this mission they come to some surprising hilarious and often touching realizations about themselves their friendships their notions of love romance and their relations with the opposite sex.
b-2729,American Pie,7/9/1999,5.8,Chris Weitz,Adam Herz,Jason Biggs^Mena Suvari^Alyson Hannigan^Shannon Elizabeth,Comedy,1 hr. 36 min.,R,In this coming-of-age comedy a group of friends at the end of their senior year make a pact to lose their virginity by prom night. In their outrageous attempts to fulfill this mission they come to some surprising hilarious and often touching realizations about themselves their friendships their notions of love romance and their relations with the opposite sex.
b-2730,Analyze This,3/5/1999,6.5,Harold Ramis,Ken Lonergan^Phoef Sutton^Harold Ramis^Kenneth Lonergan^Peter Tolan,Billy Crystal^Robert De Niro^Lisa Kudrow^Joe Viterelli,Comedy,1 hr. 50 min.,R,romance has flagged; and his loyal henchmen wonder at his suddenly anxious demeanor. If the other crime families find out that Paul Vitti is having panic attacks then how can he run his business? He's supposed to inspire panic not experience it. Ben Sobol is a divorced suburban New York psychiatrist with a young son and a fiancee he's about to marry. He's a nice guy and a loving dad who's plagued by his relationship with his own father a highly successful media-seeking pretentious Upper East Side therapist. Ben doesn't want to be anything like either of his self-absorbed parents - even if shunning the spotlight means enduring a patient list full of dull boringly neurotic complainers without a serious challenge among them.
