ID,Title,Year,Rating,Director,Creators,Cast,Genre,Duration,ContentRating,Summary
a-2586,Still Green,2009-05-15,4.3,Jon Artigo,Georgia Menides,Sarah Jones^Ryan Kelley^Douglas Spain,Drama,87 min,NULL,The summer of their senior year ten best friends rent a beach house for one last week before separating for college. A tragic accident in the ocean changes and tests their friendship. In this dark teen drama everything can change in an instant. "Still Green" follows each character through the three days in the house before and after the accident. The plot unfolds as their personal stories interweave overlap and often directly conflict with one another. In the midst of an ideal teen vacation and lush tropical landscape the characters are developed. Beautiful free spirited Kerri is still coping with the loss of her father and her mother's refusal to honor his last wish. A recent break-up has unearthed these feelings triggering spontaneous and unhealthy relationships with her friends. Alan struggles with his conflicting feelings about Kerri and about his girlfriend. Sean is a talented but disturbed artist. He is haunted by a frightening breakdown which has rendered him unable to ...
a-2587,Stomp the Yard,2007-01-12,5.2,Sylvain White,Robert Adetuyi^Gregory Ramon Anderson,Columbus Short^Meagan Good^Ne-Yo,Drama^Music^Romance,109 min,PG-13,After the death of his brother An expert street dancer goes to Georgia to attend Truth University. But his efforts to get an education and woo the girl he likes are sidelined when he joins in his fraternity's effort to win a step dancing competition.
a-2588,Strange Culture,2007-10-05,6.1,Lynn Hershman-Leeson,Lynn Hershman-Leeson,Thomas Jay Ryan^Tilda Swinton^Peter Coyote,Documentary,75 min,NULL,The surreal nightmare of internationally-acclaimed artist and professor Steve Kurtz began when his wife Hope died in her sleep of heart failure. Medics arrived became suspicious of Kurtz's art and called the FBI. Within hours the artist was detained as a suspected "bioterrorist" as dozens of agents in Hazmat suits sifted through his work and impounded his computers manuscripts books cat and even his wife's body. Today Kurtz and his long-time collaborator Dr. Robert Ferrell former Chair of the Genetics Department at the University of Pittsburgh Graduate School of Public Health await a trial date.
a-2589,Christmas Eve,2015-12-04,NULL,Mitch Davis,Mitch Davis^Tyler McKellar,Patrick Stewart^James Roday^Jon Heder,Comedy,NULL,NULL,"Stuck" is the dramatic comedic story of six different groups of New Yorkers who get stuck inside elevators overnight on Christmas Eve. With nowhere to go and no one to interact with but each other all of them are transformed by the events of their long night together.
a-2590,Suburban Girl,2007-10,5.5,Marc Klein,Marc Klein^Melissa Bank,Sarah Michelle Gellar^Alec Baldwin^Maggie Grace,Comedy^Drama^Romance,97 min,PG-13,Brett a young woman from the suburbs is an associate editor at a small New York publishing house hoping to be promoted when on the same day she meets a literary lion Archie Knox who's 50 and who shows an interest in her and gets a new boss a dolly-dolly Brit. Brett is soon dating Archie then moves in with him. He's charming attentive and gives advice. He also has a history - ex-wives a distant daughter a couple of diseases and a photo album of former girlfriends. It's no fairy tale: family issues (and more) intervene and Brett has decisions to make. Meanwhile she's working with a writer who fears peanut butter sticking to the roof of his mouth. Is Archie dinner an hors d'oeuvre or a peanut-butter sandwich?
a-2591,Suffering Man's Charity,2007-03-09,4.8,Alan Cumming,Thomas Gallagher,Alan Cumming^David Boreanaz^Anne Heche,Comedy^Horror,93 min,NULL,John Vandermark (Cumming) has taken in a struggling writer Sebastian St. Germain (Boreanaz) who overstays his welcome. When John discovers that Sebastian has simply been using him he turns the tables on his young tenant in an effort to make him work off his rent debt. When Sebastian dies accidentally in the process John tries to make it up to him by helping him get his book published posthumously. When the book is published John can't help but take credit for the work of genius... and Sebastian comes back to haunt him.
a-2592,Sunshine,2007-07-27,7.3,Danny Boyle,Alex Garland,Cillian Murphy^Rose Byrne^Chris Evans,Adventure^Sci-Fi^Thriller,107 min,R,50 years into the future the Sun begins to die and Earth is dying as a result. A team of astronauts are sent to revive the Sun - but the mission fails. Seven years later a new team is sent to finish the mission as mankind's last hope.
a-2593,Superbad,2007-08-17,7.6,Greg Mottola,Seth Rogen^Evan Goldberg,Michael Cera^Jonah Hill^Christopher Mintz-Plasse,Comedy,113 min,R,Seth and Evan are best friends inseparable navigating the last weeks of high school. Usually shunned by the popular kids Seth and Evan luck into an invitation to a party and spend a long day with the help of their nerdy friend Fogell trying to score enough alcohol to lubricate the party and inebriate two girls Jules and Becca so they can kick-start their sex lives and go off to college with a summer full of experience and new skills. Their quest is complicated by Fogell's falling in with two inept cops who both slow and assist the plan. If they do get the liquor to the party what then? Is sex the only rite of passage at hand?
a-2594,Surf's Up,2007-06-08,6.8,Ash Brannon,Don Rhymer^Ash Brannon,Shia LaBeouf^Zooey Deschanel^Jon Heder,Animation^Comedy^Family^Sport,85 min,PG,This story follows a teenage rock hopper penguin named Cody Maverick from his hometown of Shiverpool Antarctica where all of the other penguins think he's nothing but a surfing fool to the "Big Z Memorial Surf Off" on Pen Gu Island. Young Cody is determined to win the most important competition in the world of penguin surfing in honor of "Big Z" a deceased surfing legend whom he has idolized since childhood. But the waves in Pen Gu are different than in Shiverpool and the competition is steep. The current champ egotistical Tank Evans isn't just about to let this little penguin knock him from first place without a fight. When Cody wipes out and encounters Geek a recluse aging former surfer living in the jungle he learns some important lessons about life and surfing and even teaches Geek a thing or two.
a-2595,Sweeney Todd: The Demon Barber of Fleet Street,2007-12-21,7.5,Tim Burton,John Logan^Hugh Wheeler,Johnny Depp^Helena Bonham Carter^Alan Rickman,Drama^Horror^Musical^Thriller,116 min,R,In the Victorian London the barber Benjamin Barker is married to the gorgeous Lucy and they have a lovely child Johanna. The beauty of Lucy attracts the attention of the corrupt Judge Turpin who falsely accuses the barber of a crime that he did not commit and abuses Lucy later after gaining custody of her. After fifteen years in exile Benjamin returns to London under the new identity of Sweeney Todd seeking revenge against Turpin. He meets the widow Mrs. Lovett who is the owner of a meat pie shop who tells him that Lucy swallowed arsenic many years ago and Turpin assigned himself tutor of Johanna. He opens a barber shop above her store initiating a crime rampage against those who made him suffer and lose his beloved family.
a-2596,Talk to Me,2007-08-03,7.4,Kasi Lemmons,Michael Genet^Rick Famuyiwa,Don Cheadle^Chiwetel Ejiofor^Bruce McFee,Biography^Drama^History^Music^War,118 min,R,The true life story of Ralph Waldo "Petey" Greene Jr. In the mid-to-late 1960s in Washington D.C. vibrant soul music and exploding social consciousness were combining to unique and powerful effect. It was the place and time for Petey to fully express himself - sometimes to outrageous effect - and "tell it like it is." With the support of his irrepressible and tempestuous girlfriend Vernell the newly minted ex-con talks his way into an on-air radio gig. He forges a friendship and a partnership with fellow prison inmate Milo's brother Dewey Hughes. From the first wild morning on the air Petey relies on the more straight-laced Dewey to run interference at WOL-AM where Dewey is the program director. At the station Petey becomes an iconic radio personality surpassing even the established popularity of his fellow disc jockeys Nighthawk and Sunny Jim. Combining biting humor with social commentary Petey openly courts controversy for station owner E.G. Sonderling. Petey was ...
a-2597,Taxi to the Dark Side,2009-01-23,7.8,Alex Gibney,Alex Gibney,Alex Gibney^Brian Keith Allen^Moazzam Begg,Documentary^Crime^War,106 min,R,Using the torture and death in 2002 of an innocent Afghan taxi driver as the touchstone this film examines changes after 9/11 in U.S. policy toward suspects in the war on terror. Soldiers their attorneys one released detainee U.S. Attorney John Yoo news footage and photos tell a story of abuse at Bagram Air Base Abu Ghraib and Guantanamo Bay. From Bush Cheney Rumsfeld and Gonzalez came unwritten orders to use any means necessary. The CIA and soldiers with little training used sleep deprivation sexual assault stress positions waterboarding dogs and other terror tactics to seek information from detainees. Many speakers lament the loss of American ideals in pursuit of security.
a-2598,The Ten,2008-08-21,5.1,David Wain,Ken Marino^David Wain,Paul Rudd^Jessica Alba^Winona Ryder,Comedy,96 min,R,Quirky inter-related stories. Standing by two tablets Jeff promises to introduce ten short stories each about one of the commandments. A man survives a fall from a plane and his fianc̩e marries someone else before falling in love with a marionette; a surgeon causes the death of a patient and in prison tries to choose his mate; a woman encounters Jesus in Mexico and later confronts her husband on the Sabbath; twins and their mother reflect on fatherhood; covetous neighbors miss a chance to be heroes; and between each story Jeff's love triangle with Gretchen and Liz plays out. In the end all the characters join in singing that it's all about love.
