route_type,cco_st,streetwidt,roadway_typ,edit_date,STAIR_ST,st,marg_wharf,feat_type_id,record_st,street_nm,build_stat,borough
Gen_use,,50,Surface St,,,,,1,,Florence Avenue,Improved,Brooklyn
Gen_use,,80,Surface St,,,,,1,,Travis Avenue,Improved,Staten Island
Gen_use,,50,Surface St,,,,,1,,Brook Street,Improved,Staten Island
Mjr_st,,70,Surface St,,,,No,1,,Bayside Lane,Improved,Queens
Gen_use,,100,Surface St,,,,,1,,Bergen Avenue,Part_improved,Brooklyn
Gen_use,,70,Surface St,,,,No,1,,189 Street,Improved,Queens
Gen_use,,60,Surface St,,,,No,1,,Eton Street,Improved,Queens
Gen_use,,80,Surface St,,,,,1,,8 Avenue,Improved,Brooklyn
Gen_use,,40,Surface St,,,,,1,,Mary Street,Improved,Staten Island
Gen_use,,50,Surface St,,,,No,1,,52 Road,Improved,Queens
Mjr_st,,100,Surface St,,,,,1,,1 Avenue,Improved,Manhattan
Gen_use,,60,Surface St,,,,,1,,Polo Place,Improved,Bronx
Gen_use,,80,Surface St,,,,,1,,11 Avenue,Improved,Brooklyn
Other,,,Surface St,,,,Y,0,True,Commercial Wharf,Improved,Brooklyn
Gen_use,,50,Surface St,,,,No,1,,245 Street,Improved,Queens
Gen_use,,60,Surface St,,,,,1,,Benson Avenue,Improved,Brooklyn
Gen_use,,70,Surface St,,,,No,1,,Pitkin Avenue,Improved,Queens
Mjr_st,,80,Surface St,,,,No,1,,Beach Channel Drive,Improved,Queens
Gen_use,,50,Surface St,,,,,1,,Rolling Hill Green,Improved,Staten Island
Gen_use,,60,Surface St,,,,No,1,,150 Street,Improved,Queens
Gen_use,,80,Surface St,,,,,1,,Pitkin Avenue,Improved,Brooklyn
Gen_use,,60,Surface St,,,,No,1,,88 Drive,Improved,Queens
Gen_use,,30.4,Surface St,,,,,1,,Pine Street,Improved,Manhattan
Gen_use,,50,Surface St,,,,,1,,Fairview Avenue,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,70 Street,Improved,Brooklyn
Gen_use,,100,Surface St,,,,,1,,Patterson Avenue,Unimproved,Staten Island
Gen_use,,60,Surface St,,,,,1,,Plumb 3 Street,Part_improved,Brooklyn
Mjr_st,,100,Surface St,,,,,1,,Frederick Douglass Boulevard,Improved,Manhattan
Gen_use,,60,Surface St,,,,,1,,Homer Avenue,Improved,Bronx
Gen_use,,70,Surface St,,,,,1,,Brooklyn Avenue,Improved,Brooklyn
Gen_use,,80,Surface St,,,,,1,,Givan Avenue,Improved,Bronx
Gen_use,,60,Surface St,,,,No,1,,Liverpool Street,Improved,Queens
Gen_use,,60,Surface St,,,,,1,,Porter Avenue,Improved,Brooklyn
Gen_use,,50,Surface St,,,,,1,,West 193 Street,Improved,Bronx
Gen_use,,60,Surface St,,,,No,1,,Devonshire Road,Improved,Queens
Mjr_st,,80,Surface St,,,,,1,,Avenue U,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Buffington Avenue,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,2 Street,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Fayette Avenue,Improved,Staten Island
Gen_use,,60,Surface St,,,,No,1,,Baisley Boulevard,Improved,Queens
Gen_use,,50,Surface St,,,,,1,,Devon Avenue,Improved,Brooklyn
Mjr_st,,100,Surface St,,,,,1,,Northern Boulevard,Improved,Queens
Gen_use,,80,Surface St,,,,,1,,Arlene Street,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,Gelston Avenue,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,East 13 Street,Improved,Brooklyn
Other,N,,Surface St,,N,,N,0,,Circle Drive,Improved,Queens
Gen_use,,80,Surface St,,,,No,1,,149 Street,Improved,Queens
Gen_use,,50,Surface St,,,,,1,,184 Street,Improved,Queens
Gen_use,,60,Surface St,,,,,1,,Cable Way,Unimproved,Staten Island
Gen_use,,60,Surface St,,,,,1,,East 3 Street,Improved,Brooklyn
Gen_use,,40,Surface St,,,,,1,,Hardy Place,Improved,Staten Island
Gen_use,,60,Surface St,,,,No,1,,129 Street,Improved,Queens
Gen_use,,60,Surface St,,,,,1,,Lawrence Street,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Bogart Street,Improved,Brooklyn
Gen_use,,60,Surface St,,,,No,1,,145 Street,Improved,Queens
Gen_use,,60,Surface St,,,,,1,,West 19 Street,Improved,Manhattan
Gen_use,,70,Surface St,,,,,1,,Tompkins Avenue,Improved,Staten Island
Gen_use,,70,Surface St,,,,,1,,David Avenue,Unimproved,Bronx
Other,,Unknown,Surface St,,N,,N,1,,Bayside Drive,Unimproved,Queens
Gen_use,,60,Surface St,,,,,1,,Elvin Street,Improved,Staten Island
Mjr_st,,70,Surface St,,,,,1,,Greeley Avenue,Improved,Staten Island
Gen_use,,irregular width >42,Surface St,,N,,N,1,,East River Road,Unimproved,Queens
Gen_use,,80,Surface St,,,,,1,,Ocean Terrace,Part_improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,Kell Avenue,Improved,Staten Island
Other,N,,Surface St,,N,,N,0,,Magnolia Place,Improved,Bronx
Gen_use,,60,Surface St,,,,,1,,West 174 Street,Improved,Manhattan
Gen_use,,60,Surface St,,,,,1,,Jefferson Street,Improved,Staten Island
Gen_use,,60,Surface St,,,,No,1,,161 Street,Improved,Queens
Gen_use,,50,Surface St,,,,No,1,,86 Road,Improved,Queens
Gen_use,,70,Surface St,,,,,1,,Dumont Avenue,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Park Place,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,72 Street,Improved,Brooklyn
Mjr_st,,80,Surface St,,,,,1,,Richmond Road,Improved,Staten Island
Mjr_st,,70,Surface St,,,,,1,,Manor Road,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,Chester Street,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Briggs Avenue,Improved,Bronx
Mjr_st,,60,Surface St,,,,,1,,Forest Avenue,Improved,Staten Island
Mjr_st,,80,Surface St,,,,,1,,Bedford Avenue,Improved,Brooklyn
Other,,,Surface St,,N,,N,0,,Vail Avenue,Improved,Staten Island
Gen_use,,60,Surface St,,,,No,1,,27 Avenue,Improved,Queens
Gen_use,,60,Surface St,,,,,1,,Manhattan Street,Improved,Staten Island
Gen_use,,70,Surface St,,,,,1,,Pompey Avenue,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,Ellsworth Avenue,Improved,Staten Island
Mjr_st,,80,Surface St,,,,,1,,Boston Road,Improved,Bronx
Gen_use,,60,Surface St,,,,,1,,Sharon Lane,Improved,Staten Island
Gen_use,,80,Surface St,,,,,1,,10 Avenue,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,East 55 Street,Improved,Brooklyn
Gen_use,,50,Surface St,,,,,1,,Brighton 10 Path,Improved,Brooklyn
Gen_use,,50,Surface St,,,,,1,,La Grange Place,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,Palisade Avenue,Improved,Bronx
Gen_use,,180-300,Surface St,,,,,1,,Leif Ericson Drive,Improved,Brooklyn
Gen_use,,100,Surface St,,,,,1,,Mcdonald Avenue,Improved,Brooklyn
Gen_use,,~60,Surface St,,,,No,1,,70 Street,Improved,Queens
Gen_use,,60,Surface St,,,,,1,,East 39 Street,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,East 9 Street,Improved,Brooklyn
Gen_use,,80,Surface St,,,,No,1,,58 Avenue,Improved,Queens
Gen_use,,60,Surface St,,N,,N,1,,New Haven Avenue,Unimproved,Queens
Mjr_st,,80,Surface St,,,,,1,,Grand Street,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,49 Street,Improved,Brooklyn
Gen_use,,80,Surface St,,,,No,1,,Edgerton Boulevard,Improved,Queens
Gen_use,,60,Surface St,,,,,1,,Belmont Avenue,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Granite Avenue,Improved,Staten Island
Gen_use,,50,Surface St,,,,No,1,,159 Street,Improved,Queens
Gen_use,,50,Surface St,,,,,1,,East 203 Street,Improved,Bronx
Gen_use,,50,Surface St,,,,,1,,Pelham Bay Park West,Improved,Bronx
Gen_use,,60,Surface St,,,,,1,,Milford Street,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,East 139 Street,Improved,Bronx
Gen_use,,55,Surface St,,,,,1,,Clifton Avenue,Improved,Staten Island
Gen_use,,117,Surface St,,,,,1,,1 Place,Improved,Brooklyn
Mjr_st,,100,Surface St,,,,,1,,Richmond Terrace,Part_improved,Staten Island
Gen_use,,100,Surface St,,,,,1,,Foster Avenue,Improved,Brooklyn
Gen_use,,50,Surface St,,,,,1,,Franklin Avenue,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,Platt Street,Improved,Staten Island
Gen_use,,60,Surface St,,,,No,1,,184 Street,Improved,Queens
Other,Y,70,Surface St,,N,,N,0,True,Eylandt Street,Improved,Staten Island
Gen_use,,70,Surface St,,,,,1,,Skidmore Avenue,Improved,Brooklyn
Gen_use,,>80,Surface St,,,,,1,,24 Avenue,Improved,Brooklyn
Other,,,Surface St,,,,,0,,Geo Court,Improved,Staten Island
Other,,,Surface St,,,,,0,,Andrea Court,Improved,Staten Island
Mjr_st,,84,Surface St,,,,,1,,Flatbush Avenue,Improved,Brooklyn
Mjr_st,,~100,Surface St,,,,No,1,,Merrick Boulevard,Improved,Queens
Other,,,Surface St,,,,,0,,Comfort Court,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,East 69 Street,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,59 Street,Improved,Brooklyn
Mjr_st,,75,Surface St,,,,,1,,Targee Street,Improved,Staten Island
Other,N,,Surface St,,N,,N,0,,Underhill Road,Improved,Queens
Other,,,Walkway,,,,,0,,Webers Court,Improved,Brooklyn
Gen_use,,50,Surface St,,,,,1,,Sunrise Terrace,Improved,Staten Island
Gen_use,,50,Surface St,,,,,1,,Mill Street,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Bay 37 Street,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,34 Street,Improved,Brooklyn
Mjr_st,,100,Surface St,,,,,1,,4 Avenue,Improved,Brooklyn
Gen_use,,Unknown,Surface St,,,,,1,,Reeve Place,Improved,Brooklyn
Gen_use,,60,Surface St,,,,No,1,,Lakewood Avenue,Improved,Queens
Gen_use,,80,Surface St,,,,,1,,Beverly Road,Improved,Brooklyn
Gen_use,,80,Surface St,,,,,1,,Avenue R,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,47 Street,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,East 28 Street,Improved,Brooklyn
Gen_use,,~80,Surface St,,,,No,1,,North Conduit Avenue,Improved,Queens
Gen_use,,80,Surface St,,,,,1,,Bushwick Avenue,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Halsey Street,Improved,Bronx
Gen_use,,60,Surface St,,,,,1,,Broadway,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,East 34 Street,Improved,Brooklyn
Gen_use,,80,Surface St,,,,,1,,Watson Avenue,Improved,Bronx
Gen_use,,50,Surface St,,,,,1,,Clyde Place,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,Vanderbilt Street,Improved,Brooklyn
Gen_use,,50,Surface St,,,,No,1,,Arcadia Avenue,Improved,Queens
Gen_use,,60,Surface St,,,,,1,,Shakespeare Avenue,Improved,Bronx
Mjr_st,,>75,Surface St,,,,,1,,Lafayette Avenue,Improved,Brooklyn
Gen_use,,115,Surface St,,,,,1,,Nagle Avenue,Improved,Manhattan
Gen_use,,Unknown,Surface St,,,,,1,,Laurel Hill Boulevard,Improved,Queens
Gen_use,,60,Surface St,,,,No,1,,180 Street,Improved,Queens
Gen_use,,60,Surface St,,,,,1,,Arlington Avenue,Improved,Brooklyn
Other,,,Surface St,,,,,0,,Bay Cliff Terrace,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Wakeman Place,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Scott Avenue,Improved,Brooklyn
Artrl,,100,Surface St,,,,No,1,,Borden Avenue,Improved,Queens
Gen_use,,60,Surface St,,,,,1,,Ashworth Avenue,Improved,Staten Island
Gen_use,,70,Surface St,,,,,1,,East 19 Street,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Hicks Street,Improved,Brooklyn
Gen_use,,47,Surface St,,,,,1,,London Road,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,Lenevar Avenue,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,Craig Avenue,Improved,Staten Island
Gen_use,,70,Surface St,,,,,1,,East 19 Street,Unimproved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Rome Avenue,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,East 114 Street,Improved,Manhattan
Other,Y,80,Surface St,,N,,N,0,True,Gladwin Street,Improved,Staten Island
Gen_use,,70,Surface St,,,,,1,,Franklin Avenue,Improved,Brooklyn
Gen_use,,60,Surface St,,,,No,1,,140 Street,Improved,Queens
Other,Y,70,Surface St,,,,,0,True,Lighthouse Avenue,Improved,Staten Island
Gen_use,,100,Surface St,,,,,1,,Borinquen Place,Improved,Brooklyn
Gen_use,,100,Surface St,,,,No,1,,64 Avenue,Improved,Queens
Gen_use,,70,Surface St,,,,No,1,,93 Avenue,Improved,Queens
Gen_use,,60,Surface St,,,,No,1,,34 Avenue,Improved,Queens
Gen_use,,60,Surface St,,,,,1,,Jefferson Avenue,Improved,Brooklyn
Gen_use,,50,Surface St,,,,,1,,Drake Avenue,Improved,Staten Island
Gen_use,,>75,Surface St,,,,,1,,Wallabout Street,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Fenton Avenue,Improved,Bronx
Gen_use,,60,Surface St,,,,,1,,Bainbridge Avenue,Improved,Bronx
Gen_use,,40,Surface St,,,,,1,,Ingram Avenue,Improved,Staten Island
Other,N,,Surface St,,N,,N,0,,Linden Avenue,Improved,Bronx
Gen_use,,50,Surface St,,,,No,1,,Beach 28 Street,Improved,Queens
Gen_use,,60,Surface St,,N,,N,1,,147 Street,Unimproved,Queens
Gen_use,,70,Surface St,,,,,1,,Throop Avenue,Improved,Brooklyn
Gen_use,,100,Surface St,,,,,1,,Bronxwood Avenue,Improved,Bronx
Other,,,Surface St,,,,,0,,Deep Water Way,Improved,Bronx
Gen_use,,80,Surface St,,,,,1,,Avenue T,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Remsen Street,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Denker Place,Improved,Staten Island
Other,Y,50,Surface St,,,,,0,True,Kreischer Street,Improved,Staten Island
Gen_use,,60,Surface St,,,,No,1,,71 Street,Improved,Queens
Gen_use,,50,Surface St,,,,No,1,,100 Avenue,Improved,Queens
Gen_use,,60,Surface St,,,,,1,,East 171 Street,Improved,Bronx
Mjr_st,,100,Surface St,,,,,1,,St. Nicholas Avenue,Improved,Manhattan
Gen_use,,60,Surface St,,,,,1,,79 Street,Improved,Brooklyn
Gen_use,,50,Surface St,,,,No,1,,38 Avenue,Improved,Queens
Mjr_st,,140,Surface St,,,,,1,,Kings Highway,Improved,Brooklyn
Mjr_st,,100,Surface St,,,,,1,,Coney Island Avenue,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Bartlett Avenue,Unimproved,Staten Island
Mjr_st,,70,Surface St,,,,No,1,,Linden Boulevard,Improved,Queens
Gen_use,,70,Surface St,,,,,1,,Troy Avenue,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Cuba Avenue,Improved,Staten Island
Gen_use,,80,Surface St,,,,No,1,,Liberty Avenue,Improved,Queens
Gen_use,,<45,Surface St,,,,,1,,Vedder Avenue,Improved,Staten Island
Gen_use,,60,Surface St,,,,No,1,,Ellwell Crescent,Improved,Queens
Gen_use,,60,Surface St,,,,,1,,Drew Street,Improved,Brooklyn
Mjr_st,,80,Surface St,,,,,1,,St. Nicholas Avenue,Improved,Manhattan
Gen_use,,80,Surface St,,,,,1,,Ashford Street,Improved,Brooklyn
Gen_use,,60,Surface St,,,,No,1,,173 Street,Improved,Queens
Gen_use,,50,Surface St,,,,,1,,Stadium Avenue,Part_improved,Bronx
Gen_use,,50,Surface St,,,,,1,,Westervelt Avenue,Improved,Staten Island
Gen_use,,80,Surface St,,,,,1,,Clove Road,Improved,Staten Island
Gen_use,,80,Surface St,,,,,1,,Bement Avenue,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,Lundi Court,Improved,Staten Island
Mjr_st,,100,Surface St,,,,,1,,Richmond Avenue,Improved,Staten Island
Gen_use,,47,Surface St,,,,,1,,Reade Street,Improved,Manhattan
Gen_use,,60,Surface St,,,,,1,,Inwood Avenue,Improved,Bronx
Gen_use,,60,Surface St,,,,,1,,De Reimer Avenue,Improved,Bronx
Gen_use,,Unknown,Surface St,,,,No,1,,59 Avenue,Improved,Queens
Gen_use,,60,Surface St,,,,,1,,42 Street,Improved,Brooklyn
Artrl,,Unknown,Surface St,,,,No,1,,Grand Central Parkway,Improved,Queens
Gen_use,,60,Surface St,,,,,1,,Adams Street,Improved,Brooklyn
Gen_use,,60,Surface St,,,,No,1,,Locke Avenue,Improved,Queens
Gen_use,,80,Surface St,,,,,1,,10 Avenue,Improved,Brooklyn
Mjr_st,,100,Surface St,,,,,1,,Coney Island Avenue,Improved,Brooklyn
Artrl,,110,Surface St,,,,,1,,Eastern Parkway,Improved,Brooklyn
Gen_use,,47-60,Surface St,,,,,1,,West 58 Street,Improved,Manhattan
Gen_use,,60,Surface St,,,,No,1,,36 Avenue,Improved,Queens
Gen_use,,50,Surface St,,,,,1,,Ward Avenue,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,54 Street,Improved,Brooklyn
Gen_use,,80,Surface St,,,,No,1,,62 Drive,Improved,Queens
Gen_use,,Unknown,Surface St,,,,No,1,,52 Road,Improved,Queens
Gen_use,,50,Surface St,,,,No,1,,72 Street,Improved,Queens
Gen_use,,60,Surface St,,,,,1,,46 Street,Improved,Brooklyn
Gen_use,,70,Surface St,,,,,1,,Nostrand Avenue,Improved,Brooklyn
Gen_use,,70,Surface St,,,,,1,,Howard Avenue,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,East 95 Street,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Adrienne Place,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,Clawson Street,Improved,Staten Island
Mjr_st,,80,Surface St,,,,,1,,Huguenot Avenue,Improved,Staten Island
Mjr_st,,100,Surface St,,,,,1,,Hylan Boulevard,Improved,Staten Island
Gen_use,,70,Surface St,,,,,1,,Greene Avenue,Improved,Brooklyn
Gen_use,,60,Surface St,,,,No,1,,148 Avenue,Improved,Queens
Gen_use,,55,Surface St,,,,,1,,Woodhull Avenue,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,East 7 Street,Improved,Brooklyn
Gen_use,,80,Surface St,,,,,1,,Olympia Boulevard,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,East 94 Street,Improved,Brooklyn
Other,Y,60,Surface St,,,,,0,True,Bedell Street,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,East 92 Street,Improved,Brooklyn
Gen_use,,60,Surface St,,,,No,1,,86 Street,Improved,Queens
Gen_use,,60,Surface St,,,,,1,,Radcliff Avenue,Improved,Bronx
Gen_use,,49,Surface St,,,,,1,,Riverside Drive,Improved,Manhattan
Gen_use,,80,Surface St,,,,,1,,Manhattan Avenue,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Degraw Street,Improved,Brooklyn
Other,,,Surface St,,,,,0,,Bentley Lane,Improved,Staten Island
Gen_use,,60,Surface St,,,,No,1,,246 Place,Improved,Queens
Gen_use,,60,Surface St,,,,,1,,Park Hill Lane,Improved,Staten Island
Gen_use,,70,Surface St,,,,,1,,Mother Gaston Boulevard,Improved,Brooklyn
Gen_use,,60,Surface St,,,,No,1,,79 Place,Improved,Queens
Gen_use,,100,Surface St,,,,,1,,Avenue L,Unimproved,Brooklyn
Gen_use,,50,Surface St,,,,,1,,Eagle Avenue,Improved,Bronx
Gen_use,,50,Surface St,,,,,1,,Mckinley Avenue,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,44 Street,Improved,Brooklyn
Mjr_st,,80,Surface St,,,,,1,,18 Avenue,Improved,Brooklyn
Artrl,,210,Surface St,,,,,1,,Ocean Parkway,Improved,Brooklyn
Gen_use,,80,Surface St,,,,,1,,Avenue U,Improved,Brooklyn
Other,Y,,Surface St,,N,,N,0,True,3 Street,Improved,Queens
Gen_use,,60,Surface St,,,,,1,,East 52 Street,Improved,Manhattan
Gen_use,,80,Surface St,,,,,1,,Avenue X,Improved,Brooklyn
Gen_use,,80,Surface St,,,,No,1,,208 Avenue,Improved,Queens
Gen_use,,80,Surface St,,,,,1,,Harway Avenue,Improved,Brooklyn
Gen_use,,70,Surface St,,,,,1,,Van Buren Street,Improved,Brooklyn
Mjr_st,,80,Surface St,,,,,1,,East 170 Street,Improved,Bronx
Gen_use,,40,Surface St,,,,,1,,Baltic Street,Improved,Staten Island
Gen_use,,50,Surface St,,,,,1,,Falmouth Street,Improved,Brooklyn
Gen_use,,40,Surface St,,N,,N,1,,Fremont Street,Unimproved,Queens
Mjr_st,,>80,Surface St,,,,,1,,New Utrecht Avenue,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Folin Street,Improved,Bronx
Gen_use,,80,Surface St,,,,No,1,,Beach 12 Street,Improved,Queens
Gen_use,,50,Surface St,,N,,N,1,,58 Place,Unimproved,Queens
Mjr_st,,120,Surface St,,,,,1,,Cropsey Avenue,Improved,Brooklyn
Gen_use,,60,Surface St,,,,No,1,,54 Avenue,Improved,Queens
Gen_use,,389,Surface St,,,,,1,,Richmond Parkway Extension Wolfe'S Pond Park Spur,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,Griswold Avenue,Improved,Bronx
Gen_use,,60,Surface St,,,,,1,,Palisade Avenue,Improved,Bronx
Mjr_st,,80,Surface St,,,,,1,,Randall Avenue,Unimproved,Bronx
Other,,,Surface St,,,,,0,True,Leveridge Avenue,Unimproved,Staten Island
Gen_use,,50,Surface St,,,,No,1,,74 Avenue,Improved,Queens
Gen_use,,50,Surface St,,,,No,1,,Beach 131 Street,Improved,Queens
Gen_use,,60,Surface St,,,,,1,,Weed Avenue,Improved,Staten Island
Gen_use,,70,Surface St,,,,,1,,Hegeman Avenue,Improved,Brooklyn
Mjr_st,,60,Surface St,,,,No,1,,Cornaga Avenue,Improved,Queens
Other,,,Surface St,,,,,0,True,Candon Avenue,Unimproved,Staten Island
Mjr_st,,125,Surface St,,,,,1,,Shore Boulevard,Improved,Brooklyn
Gen_use,,80,Surface St,,,,No,1,,Murdock Avenue,Improved,Queens
Gen_use,,60,Surface St,,,,,1,,West Terrace,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,East 48 Street,Improved,Brooklyn
Gen_use,,45,Surface St,,,,,1,,North End Avenue,Improved,Manhattan
Gen_use,,80,Surface St,,,,,1,,Foster Avenue,Improved,Brooklyn
Gen_use,,60,Surface St,,,,No,1,,Station Road,Improved,Queens
Gen_use,,80,Surface St,,,,No,1,,Woodside Avenue,Improved,Queens
Gen_use,,60,Surface St,,,,No,1,,Chapin Parkway,Improved,Queens
Gen_use,,60,Surface St,,,,No,1,,178 Street,Improved,Queens
Mjr_st,,80,Surface St,,,,No,1,,154 Street,Improved,Queens
Gen_use,,60,Surface St,,,,No,1,,218 Street,Improved,Queens
Gen_use,,50,Surface St,,,,,1,,Netherland Avenue,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,Box Street,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Hatting Place,Unimproved,Bronx
Mjr_st,,80,Surface St,,,,,1,,Neptune Avenue,Improved,Brooklyn
Gen_use,,80,Surface St,,N,,N,1,,157 Avenue,Unimproved,Queens
Gen_use,,70,Surface St,,,,,1,,East 96 Street,Improved,Brooklyn
Mjr_st,,100,Surface St,,,,No,1,,Utopia Parkway,Improved,Queens
Gen_use,,60,Surface St,,,,,1,,Wickham Avenue,Improved,Bronx
Gen_use,,>90,Surface St,,,,,1,,Ralph Avenue,Improved,Brooklyn
Gen_use,,80,Surface St,,,,No,1,,149 Avenue,Improved,Queens
Gen_use,,80,Surface St,,,,,1,,Schermerhorn Street,Improved,Brooklyn
Mjr_st,,80,Surface St,,,,No,1,,Linden Boulevard,Improved,Queens
Gen_use,,60,Surface St,,N,,N,1,,46 Road,Unimproved,Queens
Gen_use,,60,Surface St,,,,,1,,Ashworth Avenue,Improved,Staten Island
Gen_use,,80,Surface St,,,,,1,,13 Avenue,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Wilson Street,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,Voorhies Avenue,Improved,Brooklyn
Gen_use,No,60,Surface St,,,,,1,,172 Street,Improved,Queens
Artrl,,210,Surface St,,,,,1,,Ocean Parkway,Improved,Brooklyn
Gen_use,,30,Surface St,,,,,1,,Dorothea Place,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,Seguine Place,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,Paerdegat 14 Street,Improved,Brooklyn
Gen_use,,50,Surface St,,,,,1,,Marine Way,Improved,Staten Island
Gen_use,,70,Surface St,,,,,1,,Prospect Avenue,Improved,Bronx
Gen_use,,60,Surface St,,,,,1,,Shirra Avenue,Improved,Staten Island
Gen_use,,80,Surface St,,,,,1,,Kyle Court,Improved,Staten Island
Other,,,Surface St,,,,,0,,Aviva Court,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,59 Avenue,Improved,Queens
Gen_use,,Unknown,Surface St,,,,No,1,,115 Court,Improved,Queens
Gen_use,,50,Surface St,,,,,1,,Ross Avenue,Improved,Staten Island
Gen_use,,80,Surface St,,,,,1,,Albee Avenue,Improved,Staten Island
Other,Y,45,Surface St,,N,,N,0,True,Florence Place,Improved,Staten Island
Gen_use,,70,Surface St,,,,,1,,Tompkins Avenue,Improved,Brooklyn
Gen_use,,70,Surface St,,,,,1,,Park Place,Improved,Brooklyn
Mjr_st,,120,Surface St,,,,,1,,Richmond Avenue,Improved,Staten Island
Gen_use,,50,Surface St,,,,,1,,Shirley Avenue,Improved,Staten Island
Gen_use,,80,Surface St,,,,No,1,,135 Avenue,Improved,Queens
Gen_use,,50,Surface St,,,,No,1,,134 Road,Improved,Queens
Gen_use,,60,Surface St,,,,,1,,Bryant Avenue,Improved,Staten Island
Mjr_st,,120,Surface St,,,,,1,,4 Avenue,Improved,Brooklyn
Gen_use,N,60,Surface St,,N,,N,1,,159 Street,Improved,Queens
Artrl,,Unknown,Surface St,,,,,1,,Rockaway Freeway,Improved,Queens
Gen_use,,60,Surface St,,,,No,1,,204 Street,Improved,Queens
Gen_use,,Unknown,Walkway,,,,,1,,Bowling Green,Improved,Manhattan
Other,,,Surface St,,,,,0,True,Beach 50 Street,Improved,Brooklyn
Gen_use,,70,Surface St,,,,,1,,Cozine Avenue,Unimproved,Brooklyn
Other,,,Surface St,,,,,0,,Gurino Drive,Improved,Queens
Gen_use,,60,Surface St,,,,,1,,Sanford Place,Improved,Staten Island
Gen_use,,50,Surface St,,,,,1,,West 231 Street,Improved,Bronx
Gen_use,,70,Surface St,,,,,1,,Nostrand Avenue,Improved,Brooklyn
