gispropnum,regulation_soccer,t_ball,field_lighted,volleyball,wheelchairfootball,field_number,accessible,adult_football,borough,track_and_field,maintenanceagreement,the_geom,system,ll_baseb_13andolder,surface_type,lacrosse,precinct,ll_baseb_12andunder,cricket,flagfootball,councildistrict,hockey,stlength,pickleball
B055,True,False,True,False,False,01,False,True,B,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94788935044754, 40.70671392522502], [-73.94779708861249, 40.70618589732187], [-73.94661676529543, 40.70630532572683], [-73.9467072203935, 40.706823070795245], [-73.94788935044754, 40.70671392522502]]]]}",B055-FOOTBALL-1,False,Synthetic,True,90.0,False,False,True,34.0,False,1044.6421358715336,
Q105,False,False,False,False,False,01,False,False,Q,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.81330359489634, 40.69941543787234], [-73.81315544861586, 40.69913096456545], [-73.81293760558091, 40.69920004486617], [-73.8130753316791, 40.699477786395185], [-73.81330359489634, 40.69941543787234]]]]}",Q105-SOCCER-1,False,Asphalt,False,103.0,False,False,False,24.0,False,352.326273595795,
B016,False,False,False,False,False,01,False,False,B,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.92320459456691, 40.703116664207734], [-73.92323696351444, 40.70319533292116], [-73.92340087939591, 40.70315371509393], [-73.92336715547155, 40.70307706807427], [-73.92320459456691, 40.703116664207734]]]]}",B016-HANDBALL-3,False,Asphalt,False,83.0,False,False,False,34.0,False,154.7188013464687,
M104,False,False,False,False,False,35,False,False,M,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.91607971855267, 40.79408329193072], [-73.91599882382204, 40.79409076839148], [-73.91591952011574, 40.794105021321265], [-73.91584278753821, 40.79412587404036], [-73.91576957430885, 40.79415306790262], [-73.9157007825357, 40.794186269488854], [-73.91563726348095, 40.79422506700076], [-73.91557980214478, 40.79426898105519], [-73.91552910659473, 40.79431747007884], [-73.91548580558998, 40.7943699348082], [-73.9154504307953, 40.794425728181835], [-73.91542342151534, 40.794484158944904], [-73.91540511164027, 40.79454450694806], [-73.91539572490052, 40.79460602674526], [-73.91539537959116, 40.794667958403146], [-73.91540407908109, 40.79472953559854], [-73.91542171534765, 40.79479000002879], [-73.91617418195251, 40.79469364958448], [-73.91621269809896, 40.79465146303412], [-73.91607971855267, 40.79408329193072]]]]}",M104-ZN02-BASEBALL-25,False,Natural,False,25.0,True,False,False,8.0,False,801.2682674375744,
B111A,False,False,False,False,False,04,False,False,B,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9854166015614, 40.67244868801575], [-73.98523464066724, 40.67236035578557], [-73.98515797936987, 40.67245302514286], [-73.98533829198708, 40.67254000651052], [-73.9854166015614, 40.67244868801575]]]]}",B111A-BASKETBALL-7,False,Asphalt,False,78.0,False,False,False,39.0,False,198.70818784993,
,False,False,False,False,False,01,False,False,B,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95827447519821, 40.70755907188504], [-73.95813573654121, 40.70754432696759], [-73.9581235348764, 40.70761235345689], [-73.95826155824598, 40.70762818684771], [-73.95827447519821, 40.70755907188504]]]]}",B223OB-HANDBALL-1,False,Asphalt,False,90.0,False,False,False,33.0,False,127.9856933853248,
M205,False,False,False,False,False,03,False,False,M,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95622203418716, 40.81119142010044], [-73.95600358109859, 40.81109903593236], [-73.95593696001687, 40.81119071627193], [-73.95615492066842, 40.811282499745566], [-73.95622203418716, 40.81119142010044]]]]}",M205-BASKETBALL-3,False,Asphalt,False,26.0,False,False,False,7.0,False,214.37628948969947,
M220,False,False,False,False,False,02,False,False,M,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.96751361676559, 40.79658915102672], [-73.9676503141163, 40.79664797859569], [-73.96773685316133, 40.796526330031014], [-73.96759931116388, 40.79646742848508], [-73.96751361676559, 40.79658915102672]]]]}",M220-HANDBALL-1,False,Asphalt,False,24.0,False,False,False,8.0,False,187.887789830772,
Q389,False,False,False,False,False,02,False,False,Q,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.82527940702894, 40.58493235006113], [-73.82553140307033, 40.58485931135317], [-73.82548174126892, 40.58476089045743], [-73.82523062729999, 40.584834603991354], [-73.82527940702894, 40.58493235006113]]]]}",Q389-TENNIS-4,False,Asphalt,False,100.0,False,False,False,32.0,False,226.14346033547312,
B236,False,False,False,False,False,01,False,False,B,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.91975051143746, 40.6366457575974], [-73.91987251730278, 40.63658309810221], [-73.91974666423302, 40.63644088408273], [-73.91974650132559, 40.63644070026314], [-73.91962449560228, 40.63650335962555], [-73.91975051143746, 40.6366457575974]]]]}",B236-BASKETBALL-2,False,Asphalt,False,63.0,False,False,False,45.0,False,206.8125026998692,
B334,False,False,False,False,False,02,False,False,B,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.92858870775422, 40.700596390223545], [-73.92850315393422, 40.7005472411793], [-73.92840869641543, 40.70064247918132], [-73.92849425028898, 40.700691627394676], [-73.92858870775422, 40.700596390223545]]]]}",B334-HANDBALL-1,False,Asphalt,False,82.0,False,False,False,34.0,False,146.38965084196371,
Q163,False,False,False,False,False,43,False,False,Q,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.82399397696344, 40.58131630090932], [-73.82394842164449, 40.581222074847304], [-73.82378746717163, 40.58126565128087], [-73.82383448147962, 40.5813610287145], [-73.82399397696344, 40.58131630090932]]]]}",Q163-ZN07A-HANDBALL-10,False,Asphalt,False,100.0,False,False,False,32.0,False,168.3580019321409,
B156,False,False,False,False,False,01,False,False,B,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.90513462801349, 40.67117209468262], [-73.90507805869179, 40.670948061816674], [-73.9049099702948, 40.670972405333245], [-73.90496712283905, 40.67119595248488], [-73.90513462801349, 40.67117209468262]]]]}",B156-BASKETBALL-1,False,Asphalt,False,73.0,False,False,False,37.0,False,260.82571113490644,
Q346,False,False,False,False,False,03,False,False,Q,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.72769804676926, 40.75612474660778], [-73.72773916787668, 40.7562373849805], [-73.7278328507392, 40.756216447088], [-73.72779012380009, 40.75610522956012], [-73.72769804676926, 40.75612474660778]]]]}",Q346-HANDBALL-3,False,Asphalt,False,111.0,False,False,False,23.0,False,138.33820782820257,
Q023,False,False,False,False,False,01,False,False,Q,False,True,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.80370288595317, 40.70445667049186], [-73.80360413521458, 40.70424008425172], [-73.8034378169706, 40.704283898516366], [-73.80353578688937, 40.7045026790188], [-73.80370288595317, 40.70445667049186]]]]}",Q023-01-BASKETBALL-1,False,Asphalt,False,103.0,False,False,False,24.0,False,265.8016176732985,
B244,False,False,False,False,False,01,False,False,B,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.97211689546582, 40.600197483502754], [-73.97198830752508, 40.60021227302853], [-73.9720296173534, 40.600422640594275], [-73.97215569568822, 40.6004092849465], [-73.97211689546582, 40.600197483502754]]]]}",B244-TENNIS-4,False,Asphalt,False,61.0,False,False,False,47.0,False,226.8697634660384,
X030,False,False,True,False,False,01,False,False,X,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.92819672835716, 40.826375875946354], [-73.9280876786082, 40.82641323079069], [-73.92798815878108, 40.826463651370815], [-73.9279008565836, 40.82652577514065], [-73.92782813172163, 40.826597923279806], [-73.9277719494634, 40.82667814657296], [-73.92773382723485, 40.826764277601654], [-73.92771479542901, 40.826853989248356], [-73.92771536887908, 40.82694485681064], [-73.92773553136377, 40.827034425527096], [-73.92777473908258, 40.82712027541563], [-73.92783193124454, 40.827200086116584], [-73.92790556436906, 40.82727170085241], [-73.92799364778035, 40.82733318588561], [-73.92809380164013, 40.82738287918594], [-73.92820331972865, 40.82741943729911], [-73.92831924290768, 40.82744187321749], [-73.92866052669504, 40.827165707483225], [-73.92897104159034, 40.82697899321366], [-73.92896116075266, 40.82686231082386], [-73.92865006022775, 40.826687996240835], [-73.92819672835716, 40.826375875946354]]]]}",X030-ZN02-BASEBALL-2,True,Natural,False,44.0,False,False,False,17.0,False,1096.2290354650763,
R046,False,False,False,False,False,02,False,False,R,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-74.09140967300819, 40.568845532282225], [-74.09125651781558, 40.56876233834867], [-74.09116469318946, 40.568712459117776], [-74.09106987369647, 40.568813968609284], [-74.09115590653444, 40.5688607024741], [-74.0913148536986, 40.56894704197476], [-74.09140967300819, 40.568845532282225]]]]}",R046-06-BASKETBALL-2,False,Asphalt,False,122.0,False,False,False,50.0,False,257.9388918728934,
R031,False,False,False,False,False,02,False,False,R,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-74.18666513440881, 40.51951427043176], [-74.18671547242774, 40.51930448201306], [-74.18658634858546, 40.51928671739257], [-74.18653676449848, 40.51949660899054], [-74.18666513440881, 40.51951427043176]]]]}",R031-ZN03-TENNIS-2,False,Asphalt,False,123.0,False,False,False,51.0,False,228.1482953912175,
M187,False,True,False,False,False,01,False,False,M,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94623335595638, 40.784370685276315], [-73.9462123049489, 40.78432055443803], [-73.94616761799062, 40.78428036219885], [-73.94610609751825, 40.78425622881983], [-73.94603710806423, 40.78425182640228], [-73.94597115507145, 40.78426782713021], [-73.94591827855272, 40.784301793560424], [-73.9458865269087, 40.78434855610882], [-73.94588073604457, 40.784400994096536], [-73.94589601835267, 40.784442481074116], [-73.94611215931587, 40.78453043707251], [-73.94623335595638, 40.784370685276315]]]]}",M187-BASEBALL-1,False,Synthetic,False,23.0,True,False,False,8.0,False,304.15498614270143,
B274,False,False,False,False,False,01,False,False,B,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.88676559016236, 40.63507500917615], [-73.88660699763058, 40.63493412145906], [-73.88627985403592, 40.63514999786551], [-73.88643734049393, 40.63528919016014], [-73.88676559016236, 40.63507500917615]]]]}",B274-SOCCER-1,False,Asphalt,False,69.0,False,False,False,42.0,False,374.64897858943294,
B125,True,False,False,False,False,06,False,True,B,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.99675194607353, 40.583977011117305], [-73.99607647266565, 40.58416442682855], [-73.9964779061382, 40.58500541000864], [-73.99715338574434, 40.58481799195202], [-73.99675194607353, 40.583977011117305]]]]}",B125-SOCCER-2,False,Natural,True,60.0,False,False,True,47.0,False,1051.4185481639229,
M140,False,False,False,True,False,01,False,False,M,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95253560989129, 40.82965372886943], [-73.95244406315975, 40.82961652862891], [-73.95234291945255, 40.829760138330556], [-73.95243446751068, 40.82979733865094], [-73.95253560989129, 40.82965372886943]]]]}",M140-01-VOLLEYBALL-1,False,Asphalt,False,30.0,False,False,False,7.0,False,176.1424879172857,
M183,False,False,False,False,False,03,False,False,M,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94698603052711, 40.79464562668013], [-73.94707549522272, 40.79468280261652], [-73.94714983944331, 40.79458124681091], [-73.94705941998114, 40.794543862477546], [-73.94698603052711, 40.79464562668013]]]]}",M183-HANDBALL-1,False,Concrete,False,23.0,False,False,False,8.0,False,141.3546475344091,
X108,False,False,False,False,False,01,False,False,X,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.88726414119083, 40.84985433267248], [-73.88737672353705, 40.84993668101215], [-73.88756335701203, 40.84979069873715], [-73.88745024283931, 40.84970798535919], [-73.88726414119083, 40.84985433267248]]]]}",X108-BASKETBALL-1,False,Asphalt,False,48.0,False,False,False,15.0,False,234.93969756411025,
B051,False,False,False,False,False,02,False,False,B,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95813259933915, 40.60469099675277], [-73.95809102493835, 40.60447827290863], [-73.95796337813387, 40.60449276431895], [-73.95800495095483, 40.604705489109065], [-73.95813259933915, 40.60469099675277]]]]}",B051-TENNIS-4,False,Asphalt,False,61.0,False,False,False,48.0,False,228.3839153226129,
B057,False,False,False,False,False,04,False,False,B,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.92756596698283, 40.59699811887404], [-73.92750708639467, 40.5969448113171], [-73.9273967876997, 40.59701805325027], [-73.9274536305894, 40.59706897589308], [-73.92756596698283, 40.59699811887404]]]]}",B057-05-HANDBALL-1,False,Asphalt,False,63.0,False,False,False,46.0,False,130.86415413535212,
Q371,False,False,False,False,False,04,False,False,Q,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.7851924959798, 40.59841680031823], [-73.78518201400983, 40.59830713188544], [-73.7849429617512, 40.59831867077182], [-73.78495413836305, 40.59842896188923], [-73.7851924959798, 40.59841680031823]]]]}",Q371-01-BASKETBALL-4,False,Asphalt,False,101.0,False,False,False,31.0,False,213.22198348543787,
B218,False,False,False,False,False,01,False,False,B,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93796679077751, 40.63861391590745], [-73.93823662697262, 40.638594790953924], [-73.93822180292041, 40.638466003385666], [-73.93795060483654, 40.638487040271634], [-73.93796679077751, 40.63861391590745]]]]}",B218-BASKETBALL-1,False,Asphalt,False,67.0,False,False,False,45.0,False,244.41221305436568,
R085,False,False,False,False,False,01,False,False,R,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-74.18616911091742, 40.522417176680094], [-74.18605572029848, 40.52246400709495], [-74.18610206313983, 40.522530569413675], [-74.18621420001993, 40.52248183726612], [-74.18616911091742, 40.522417176680094]]]]}",R085-BASKETBALL-5,False,Asphalt,False,123.0,False,False,False,51.0,False,125.8681258541583,
M144,False,False,False,True,False,02,False,False,M,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.97653260998906, 40.71411504253205], [-73.9763308385691, 40.714054194255375], [-73.9762888677152, 40.714131846541356], [-73.97648957706868, 40.71419465598575], [-73.97653260998906, 40.71411504253205]]]]}",M144-ZN02-VOLLEYBALL-2,False,Asphalt,False,7.0,False,False,False,2.0,False,182.2846862460273,
B275,False,False,False,False,False,,False,False,B,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.96506477541288, 40.58362155285831], [-73.96491122422104, 40.58280521817597], [-73.96432549519318, 40.58286977105462], [-73.964479038791, 40.58368720245207], [-73.96506477541288, 40.58362155285831]]]]}",B275-SOCCER-1,False,,False,60.0,False,False,,48.0,False,930.1364968799364,
B126,False,False,False,False,False,03,False,False,B,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-74.00284892115499, 40.67369826727692], [-74.00294508274781, 40.67349429099463], [-74.00277884459625, 40.67344774750669], [-74.00268062214968, 40.67365015410153], [-74.00284892115499, 40.67369826727692]]]]}",B126-01-BASKETBALL-5,False,Asphalt,False,76.0,False,False,False,38.0,False,256.5704158677688,
B219,False,False,False,False,False,01,False,False,B,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.90440281314909, 40.67815051255532], [-73.90440275070225, 40.678151168078394], [-73.90439897622747, 40.67819081912381], [-73.90438901701296, 40.67829544619707], [-73.90440800620765, 40.67859334154687], [-73.90441170957077, 40.67859671345032], [-73.90441604050615, 40.67859961940819], [-73.90442089975096, 40.67860199269986], [-73.9044261750132, 40.6786037792011], [-73.9044317445225, 40.678604935585966], [-73.90443747938433, 40.67860543743344], [-73.90444194114816, 40.67860536819736], [-73.90444636208174, 40.67860490180001], [-73.90464760717477, 40.67858214524101], [-73.90470089855836, 40.678570680810125], [-73.90475228571329, 40.67855496524783], [-73.90481196931172, 40.67853009828855], [-73.90486687527088, 40.6784995108787], [-73.90491606484741, 40.678463727249536], [-73.90495869617173, 40.6784233590632], [-73.90499403727011, 40.67837909821858], [-73.90502148382676, 40.678331702457186], [-73.90504056511298, 40.67828198456112], [-73.90505095583862, 40.67823079525286], [-73.9050524761682, 40.67817901058742], [-73.90505245076778, 40.678178573816666], [-73.90505282840056, 40.67817420212764], [-73.90505223254463, 40.67816984404349], [-73.90505067839887, 40.67816562474843], [-73.90504821192054, 40.67816166584975], [-73.90504490391803, 40.67815808087086], [-73.90504145981944, 40.67815537648324], [-73.90503753609208, 40.67815308143406], [-73.90503321546478, 40.67815124441934], [-73.90502859132579, 40.67814990423823], [-73.9044472461256, 40.678117509565624], [-73.90443913825398, 40.678118865311305], [-73.90443141579118, 40.67812118132567], [-73.90442427280315, 40.67812440013697], [-73.90441788919844, 40.67812843904739], [-73.90441242716884, 40.67813319733413], [-73.90440802527706, 40.67813855534387], [-73.9044047925408, 40.67814437538857], [-73.90440281314909, 40.67815051255532]]]]}",B219-BASEBALL-1,False,Synthetic,False,73.0,False,False,False,37.0,False,624.4074576547741,
